ew	mc	pps
0.007060319869	0.007678565967	0.002026510337
0.002231306507	0.005435414426	0.006718551776
0.006389977913	0.005860709175	0.005912259019
0.008675876486	0.01354400984	0.0004948015278
0.01083966668	0.004568734176	0.01185035699
0.002903924387	0.001491824446	0.006576553088
0.004123501824	0.006183144347	0.009783940634
0.01267206834	0.01534677023	0.007530392192
0.0002090503132	0.0004167060456	0.001344225526
0.00126710803	0.02837549018	0.009898105033
0.0006607149055	0.0007854603733	0.004272447991
0.001505936133	0.003154410558	0.002519680328
0.02649119283	0.0001649034977	0.007583114386
0.004085305006	0.003081027128	0.007378173133
0.0005463215339	0.00271242369	0.007287705892
0.0007327681949	0.001044038308	0.003184602854
0.003297523238	0.002178098017	0.001836366425
0.0005480584269	0.0001521053855	0.0001769281536
0.004527585161	0.005091785683	0.000886541148
0.005062612678	5.283602909e-05	0.003990064696
0.007575024759	0.003252339996	0.002550212526
0.001151019255	0.01342182997	0.006970497252
0.002553958815	0.001725530022	4.582132097e-05
0.001426457707	0.002258683347	0.000227246641
0.000329853564	0.0006964888673	0.002586866757
0.001401922838	0.003375527224	0.003057085966
0.001929679404	0.002601840632	0.002175815112
0.001974338572	0.001424579542	0.004509789153
0.004311752122	0.003207009742	0.0198143284
0.01722879792	0.005515803946	0.001618530446
0.01301045984	0.005406857133	0.008685621988
0.001868700365	0.001040129293	0.00349279733
0.0002204524067	0.001827109711	0.001590057592
0.00643445661	0.001340673596	0.01104797957
0.002592647188	0.003406662609	2.783095413e-05
0.0004944451265	0.0003437800688	0.002055686675
0.001374319296	0.001329932109	0.004691747164
0.003817680356	0.004438278146	0.0186684382
0.0003649096584	0.0007167108861	0.003173302504
0.002003779324	0.005208511972	0.0002355327318
0.001362220121	0.00206450811	0.002625540344
0.001953581027	0.005406107825	0.003360723426
0.002847714842	0.002701916054	0.002533566564
0.007882792464	0.0007341744949	0.0126785604
0.002467139808	0.0006151555689	0.001385095217
0.002324839291	0.001502047655	0.004216450312
0.005289931795	0.007713259625	0.01802968975
0.0002174737498	0.007581370505	0.006417500572
0.0009138614415	0.01085896462	0.008459170732
0.002310570659	0.0006878300652	0.001083381773
0.002868194227	0.01833263842	0.01047652028
0.008976183212	0.008166680308	0.00553849698
0.0003507439374	0.0006180096586	0.00407327914
3.680621737e-05	3.680621737e-05	3.680621737e-05
0.0001721437538	8.217953543e-05	2.971151144e-05
6.993642144e-05	3.814713896e-05	6.539509537e-05
0.0002016348774	1.089918256e-05	2.997275204e-05
0.003988286725	0.001702236622	0.00158430895
0.004606461345	0.003652560808	0.0002415239329
0.002909308407	0.003785814326	0.00328289876
0.002599183359	0.00162323523	0.006087090496
0.003153761855	0.004049416281	0.001174943831
0.006019378511	0.002351545436	0.02504570764
0.0002019030951	0.0005942504252	0.002506496729
0.006957392242	0.006607509575	0.005097548499
0.0009194012853	0.002513314791	0.005458152157
0.01500645836	0.002375631716	0.002515385046
0.00844628253	0.02847574441	0.0240671977
0.01551588918	0.01404688478	0.009267128246
0.000250831406	0.005106992518	0.005106992518
0.001886460735	0.004565123996	0.005114812981
0.008374211682	0.001705249029	0.006288038226
0.004102091111	0.001899539447	0.0001392578464
0.007436403385	0.0007189457394	0.004171748838
0.01189956726	0.002431627114	0.006425597239
0.0004360059427	0.0009566818904	0.003008948596
0.008179510224	0.007543564263	0.008202919229
0.003661231363	0.01092957475	0.005496174807
0.02261773156	0.01748985092	0.009404988702
0.02134721012	0.000377650521	0.01293712648
0.002127483743	0.001034277606	0.00445696783
0.005382244919	0.0118309029	0.00175932095
0.0003981441009	0.000265494683	0.003223006268
0.006161802174	0.00501107468	0.002164316502
3.043128062e-05	0.001141948171	0.005060943916
0.006418697145	0.01807369403	0.01318484146
0.008056251201	0.01405579558	0.009196122465
0.0002129944866	0.0001201266422	0.002734449665
0.0006383480789	0.0007767697588	0.003235793127
0.01372902627	0.01316449578	0.009331729038
0.0003535861327	0.000293647849	0.001862910541
0.001224677252	8.102621029e-05	0.00162112578
