Node	exact	ew	pps
0	0.001872858048	0.4090456514	0.002048417776
1	0.0009598910324	0.435164016	0.0009247089149
2	0.004313942241	0.4433595204	0.003263837447
3	0.000357587179	0.4474170195	0.0003318099829
4	0.001621285379	0.4226905883	0.001555954258
5	0.0001354580484	0.4228589315	0.0001288879783
6	0.003240692441	0.1558643526	0.002848471139
7	0.009873809137	0.3945807635	0.01013990298
8	0.004374693823	0.1441282766	0.005501018159
9	0.007210874709	0.4602294043	0.007382943812
10	0.0009803261344	0.4290849543	0.001573078746
11	0.0003670737626	0.4299449113	0.0003534436238
12	0.0004063739601	0.4311942487	0.0001129833987
13	0.0009420708703	0.4329523638	0.0008601127025
14	0.0003340488415	0.4430262249	0.0003179577881
15	0.000446721074	0.4284969106	0.0004801283033
16	0.001780929716	0.4270043513	0.001910739882
17	0.001265537911	0.4165808689	0.001257589835
18	4.338623668e-06	0.4256172855	9.289331465e-05
19	0.0008397789039	0.4312245439	0.000864354618
20	0.001695947642	0.4471407008	0.001651047722
21	0.001639560263	0.4380031966	0.002107396127
22	0.002925414636	0.3821914544	0.002811088067
23	0.004429854525	0.47091709	0.003789930011
24	0.009231190906	0.08927457556	0.009032744159
25	0.007085897546	0.402230944	0.006351269378
26	0.0118780355	0.05516913638	0.01139550059
27	0.002522061991	0.1857202854	0.003023178178
28	0	0.0002061936701	4.955722099e-05
29	0.000201401347	0.2832244084	0.0003662076942
30	0.0002274994662	0.4582124305	0.0002643527575
31	0.002398780872	0.4462235953	0.001991850792
32	0.007933868912	0.1298403532	0.007606920757
33	0.0008068091007	0.4234239684	0.0008055574697
34	0.0003849255284	0.4145985529	0.000433110015
35	0.0008819829496	0.2484878395	0.001333060042
36	0.0003425884124	0.4032336512	0.0005053529391
37	0.001548116833	0.4285663905	0.001149658209
38	0.0002259788832	0.4302051556	0.0002384294541
39	0.0007082842261	0.4297429016	0.000654042188
40	1.357055084e-05	0.00135860756	0.0001021446087
41	0.005191746776	0.002883374473	0.005207810113
42	0.0006909208679	0.4357217285	0.0005789462875
43	0.01673068741	0.3213573671	0.01801931721
44	0.0002555912822	0.4158455414	0.0001389209545
45	0.0005507368414	0.4226532019	0.0005061434532
46	0.001280259015	0.4355308388	0.001114985156
47	9.147083943e-05	0.4300998238	0.0002529676238
48	0.003280741659	0.4045315545	0.002989299358
49	1.268231414e-05	0.4538962224	4.313647444e-05
50	0.01380085366	0.3655811683	0.01392888138
51	0.001440658165	0.2105877042	0.002841604269
52	0.009430620572	0.4200889438	0.008993413404
53	0.02268059771	0.1741123894	0.02319842068
54	0.0006650719788	0.4314492818	0.0006236784084
55	0.005818945583	0.08456204921	0.007233834683
56	0.0003997702758	0.4536944555	0.0003395489377
57	0.0001456924125	0.436491418	1.591869595e-05
58	0.0002566530914	0.4352546829	0.0003572662585
59	0.0007002772201	0.426972903	0.0004496565505
60	7.000930819e-05	0.42904882	0.0001152729581
61	0.003011063405	0.4401407646	0.002774895013
62	0.0003225178154	0.4432110057	0.0005402422582
63	0.001201461908	0.4309520017	0.001200750716
64	0.0009187059987	0.4271829903	0.0008768850799
65	7.176097168e-05	0.4336049837	0.0001743167893
66	0.000582723666	0.434851455	0.0006813210333
67	4.124435052e-05	0.0001541212534	3.718854026e-05
68	4.155190008e-05	0.001271439729	4.223258714e-05
69	0.003756620324	0.4128261355	0.005134864894
70	0.01480836033	0.2989216553	0.01637037326
71	0.003527858517	0.0889220755	0.006926882275
72	0.006952946326	0.4599168689	0.006878165193
73	0.0008408977901	0.4206138471	0.0007780585896
74	0.0005708651543	0.4319303414	0.0004937494642
75	0.001647491587	0.4098900182	0.002243414063
76	0.0002832583627	0.4209574004	0.0002128296476
77	0.0005142441923	0.4330132454	0.0004179284967
78	0.0003246762368	0.4306167662	0.0003445443535
79	0.0103697862	0.3771415818	0.01027447518
80	0.0004710356536	0.4538727617	0.00117525285
81	0.005414875181	0.2066057096	0.004080266854
82	0.0004742778899	0.4508478046	0.0007808986485
83	0.007096900668	0.03502226933	0.007708087054
84	0.0005994550852	0.4514703864	0.0005711935983
85	0.01132314098	0.1324790942	0.01248667283
86	0.004797613614	0.3415823211	0.00480945706
87	0.002293344789	0.4409051784	0.002608155312
88	0.0002568485173	0.421710543	0.0002584498889
89	0.01560722745	0.3388346678	0.01949086084
90	0.0001652357548	0.4252358475	0.0001877903368
91	0.001226252949	0.4378287642	0.0009826443319
92	0.0003864838137	0.4321698902	0.000337791999
93	0.01547399332	0.4080518507	0.01554884819
94	0.0002738302836	0.4450286986	0.0006232232516
95	0.001038667826	0.4361996203	0.0008772001222
96	0.001697315014	0.4290392037	0.002156873513
97	0.0008516713523	0.4313268435	0.0008956202815
98	0.001112070361	0.42680488	0.001253227671
99	0.0005565037902	0.4318407333	0.0005697127478
100	0.009051392247	0.4521614896	0.008405213372
101	0.0003867783393	0.4433934617	0.000658179097
102	0.0004000449534	0.4171827353	0.0005605670499
103	0.000700493288	0.4203604699	0.0007676983272
104	0.0008739074369	0.423075302	0.0004502369911
105	0.0004312080416	0.4657189706	0.0005813685367
106	0.0005232575701	0.4641070488	0.0002675709694
107	0.001338514808	0.4488377537	0.001385132575
108	0.0007606070558	0.4576689868	0.001066777293
109	0.008602463628	0.06221300566	0.01025163127
110	0.01084626671	0.3665476358	0.01167387871
111	0.01305353117	0.3705430226	0.01236010485
112	0.01067397157	0.214456096	0.01094115393
113	0.0003815446988	0.446733945	0.0001645800255
114	0.0003907726249	0.4377435502	0.0003494469349
115	0.002112223743	0.4252930916	0.001796279493
116	0.001479391963	0.4370673322	0.0001215156877
117	0.0008366792154	0.4225832495	0.001780624996
118	0.001693115908	0.4271866154	0.001630899218
119	0.002119591481	0.4309567401	0.002303153981
120	0.0003385430496	0.4308663191	0.0002488789641
121	0.001694605762	0.4234903708	0.00165877597
122	8.737655951e-05	0.4135607435	2.004034982e-05
123	5.472978543e-05	0.4293112679	9.057947638e-05
124	0.001463423414	0.4108979868	0.001304713574
125	0.01519063661	0.3146952526	0.01490868179
126	0.0003119587878	0.4280347692	0.0003853459331
127	0.0002292953649	0.4310743199	0.0003307960654
128	0.0009204157996	0.04017005829	0.000506072071
129	0.01336364961	0.08479114409	0.01272504972
130	0.02719744896	0.2891130807	0.02548627717
131	0.001725389244	0.4371102673	0.001454618976
132	0.003249199459	0.3111365642	0.0023915273
133	0.0002840517792	0.4175630376	0.001812537382
134	0.0008749195256	0.4032155193	0.002868784729
135	0.007362733769	0.3489427802	0.007559872155
136	0.01095823465	0.3043097247	0.01150102811
137	0.0182770581	0.3456490569	0.01645143887
138	0.009437468825	0.4029695514	0.007893176842
139	0.006805747066	0.2934960848	0.007362389438
140	0.0004149932259	0.451288273	0.0001585577661
141	0.007187823795	0.2048083075	0.01236849467
142	0.0003702443298	0.4327314837	0.000376244551
143	0.0001313562429	0.4212978519	0.0002313188291
144	0.002338017802	0.143167015	0.0009042558195
145	0.001281716923	0.3873422304	0.001065419201
146	0.004544418675	0.4293723334	0.003938022237
147	0.0001404774027	0.4237265986	0.0002123784789
148	0.0007887066389	0.4618276954	0.00044518375
149	0.0004608268561	0.4594981545	6.337556429e-05
150	0.002785480495	0.4308229522	0.003374902574
151	0.002369225857	0.4311210824	0.002295344606
152	0.02970493013	0.4458699179	0.02913348819
153	0.005368184412	0.4225434985	0.00479222756
154	0.004257685944	0.4178636203	0.002931770114
155	0.0005008231604	0.4415583897	0.000506726939
156	0.0003724383631	0.4303339675	0.0003978385598
157	0.00127635255	0.4189810662	0.001336943969
158	0.001824481452	0.4519233732	0.0013480187
159	0.01416333464	0.1533957115	0.01542080251
160	0.01539205402	0.1979143425	0.01618937587
161	0.01679615489	0.2437853459	0.01471053531
162	0.001842855191	0.383973603	0.0001534523869
163	0.001056069838	0.4276146843	0.001258742817
164	0.001462563692	0.4190102513	0.001488217781
165	0.004098726809	0.3534807821	0.004156516237
166	0.0008869516899	0.4548540305	0.001597204735
167	0.0004691192477	0.4331074466	0.0005571298017
168	3.614896861e-05	0.4320306777	4.389892168e-05
169	0.003812056773	0.4244936607	0.002807753265
170	0.0001167410326	0.4272843909	0.0001212995852
171	0.005402720045	0.1565006791	0.006171603287
172	7.571594109e-05	0.4452838528	0.0001801670583
173	0.0104443315	0.05268262737	0.01124193364
174	0.001609346877	0.4277513027	0.001651266731
175	0.003504129757	0.06239457497	0.004360344345
176	0.0005304752663	0.4501321616	0.0006615783012
177	0.003494249424	0.4585613043	0.003629734202
178	0.01913281667	0.2921484344	0.0171730222
179	8.549434713e-05	0.4577266523	7.573028095e-05
180	0.005571523532	0.353329705	0.004956538334
181	0.0007200546588	0.451853863	0.001072007358
182	0.01602071281	0.2332033664	0.01685161348
183	0.004230900605	0.4109074966	0.002797830955
184	0.002084636938	0.4231890071	0.002207715008
185	6.26518357e-05	0	4.307029982e-05
186	8.094145231e-06	0.002169867932	1.50429562e-05
187	2.699608454e-05	4.268846503e-05	1.722900829e-05
188	1.797449225e-05	0.0001771117166	1.163447743e-05
189	0.001034215046	0.4319714854	0.0006598836406
190	0.006319718183	0.4386675297	0.007405037306
191	0.0003275822346	0.4577968377	5.617592126e-05
192	0.00430278612	0.4339955027	0.003912921524
193	0.01008451913	0.4247124689	0.01047172461
194	0.01113655481	0.1948358026	0.01078036976
195	0.0007497450541	0.4306930774	0.0007359772625
196	0.0005111461078	0.1750460654	0.001577111144
197	0.0002076189166	0.4509726341	0.0002677097971
198	0.004661137037	0.3840849791	0.004661419443
199	0.008782476195	0.2690653703	0.01019897867
200	0.002954392799	0.3340048899	0.003716520065
201	0.006923937995	0.02699412993	0.007166596862
202	0.004867614418	0.4271093881	0.004874640366
203	0.008843221647	0.1471255621	0.01085192542
204	0.0003348487521	0.1923696602	0.00164260454
205	0.005734149451	0.377248189	0.005382378163
206	0.005953352627	0.3734154437	0.003958895194
207	0.001190824306	0.4337172184	0.001124813048
208	0.001015989583	0.1278433473	0.0007448251101
209	0.0009852882327	0.4257237099	0.0005274598027
210	0.0001071368212	0.2420996385	0.0003659223782
211	0.01418441248	0.3119289132	0.0131234874
212	0.0008603647893	0.4274834672	0.0007967464228
213	0.006968441014	0.4041197703	0.007226600154
214	0.0003845242145	0.4408412989	0.000173779051
215	0.001369427564	0.447660905	0.001795888897
216	0.0001841946137	0.4250590215	0.0001180608813
217	0.007791574524	0.2686345207	0.008725534923
218	0.0004859925775	0.2932761266	0.0005412918867
219	5.522274258e-05	0.4441417919	4.418832518e-05
220	0.0001832751353	0.4304770986	0.0001003547092
221	0.002320933189	0.3747804657	0.003158818155
222	2.572317696e-05	0.465200076	0.0001299087433
223	0.0002992708715	0.4579264233	0.0004258502179
224	0.0008595104584	0.4215103517	0.001143118748
225	0.0008202922921	0.3361679046	0.00359405139
226	0.001521235771	0.2618898969	0.003511918496
227	0.001450602516	0.4347340069	0.001482408365
228	2.261291192e-05	0.462311277	0.0001561747631
229	0.0003640577567	0.4580748002	6.595872513e-05
230	0.0007795449871	0.4445128766	0.0006137999835
231	0.001187882751	0.4320781285	0.001090405331
232	0.009537390846	0.3125376421	0.008719979387
233	0.01084355722	0.3169547996	0.009138274872
234	0.001555704683	0.4327485152	0.00112496525
235	0.0006202336447	0.4316235793	0.0005449043827
236	0.00394362474	0.4204965403	0.004792351423
237	0.001021423197	0.4383587251	0.0009894561235
238	1.733663493e-06	4.904632153e-05	8.607496453e-07
239	2.633205871e-06	0.0003133514986	2.917592622e-06
240	0.004140019109	0.2982374263	0.006108359019
241	0.005042199679	0.4288192322	0.006425403173
242	3.778077989e-06	1.36239782e-05	1.727994224e-06
243	3.778077989e-06	1.36239782e-05	1.727994224e-06
244	0.01762394765	0.2655767156	0.01602691885
245	0.005668415306	0.09528664872	0.005913971111
246	0.02255408332	0.308183012	0.02298951617
247	0.0003826517999	0.4289943741	0.0005470398697
248	0.001433932164	0.4200671129	0.001324651164
249	0.0008035612466	0.4490655699	0.0007095298989
250	0.0005454980882	0.4259470172	0.0003205494291
251	4.888603943e-05	0.0001226158038	4.765059444e-05
252	4.423022615e-05	8.628519528e-05	4.58285946e-05
253	0.003257392527	0.4037626782	0.002767260373
254	0.002557571895	0.4049396123	0.002279164501
255	0.00141042864	0.4264323455	0.001639661001
256	0.0005792741991	0.431007753	0.0004961130994
257	0.001848229055	0.1425845701	0.0005162495083
258	0.006825084088	0.2318350014	0.006139838719
259	0.0005770422744	0.4362642992	0.0005639853303
260	0.0003139184083	0.4319632344	0.0003586895843
261	0.008066074078	0.4608037625	0.007501484139
262	0.006681681313	0.4520595313	0.006317068023
263	0.000480682034	0.003499633201	0.0003319638996
264	0.005642403088	0.03730784812	0.006333753253
265	0.002143309589	0.3968407231	0.001175597544
266	0.0005171508623	0.4318941635	0.000434604941
267	0.01612570963	0.1273725894	0.01806380137
268	0.0001408818598	0.4640292929	0.0005329275915
269	0.0004782022418	0.4285960644	0.0001858622764
270	0.001581492963	0.4443690312	0.001869962364
271	0.001364054302	0.1261234543	0.003887687616
272	0.02286391528	0.4168457226	0.02162992804
273	0.0003788448796	0.4259090599	0.0004686870625
274	0.007064718328	0.4529362409	0.008335214767
275	0.01362263063	0.3244397861	0.01563429156
276	0.003424839337	0.4528798218	0.002803228779
277	0.0001120334524	0.4250390453	0.0001190081852
278	4.320878473e-06	0.4199572313	2.79219853e-05
279	0.002982984881	0.1039597226	0.0009851591112
280	0.01165064059	0.1304426019	0.00706853527
281	0.0003336920059	0.4336559896	2.219267404e-06
282	0.001100448518	0.4270995482	0.0006866175655
283	2.83483682e-05	0.4344373769	0.0001014082284
284	0.0007529325599	0.4324350728	0.0006160148561
285	0.00194052547	0.422333905	0.00178373079
286	1.834060755e-05	0.001182696428	1.991836557e-05
287	0.0001005463798	0.001124740924	7.632727631e-05
288	0.001161341477	0.4254789623	0.001102486406
289	0.002224061421	0.4376890957	0.001717370887
290	0.001018716026	0.4256292669	0.0009057677062
291	0.0156976151	0.1528504931	0.01522613558
292	0.01702297399	0.1899884139	0.01652584277
293	0.000969981564	0.4294532129	0.001394349165
294	0.0001150521512	0.4308193524	0.0001672540774
295	0.004749283298	0.1764306467	0.006293480941
296	0.02206343925	0.3123683789	0.01988727792
297	0.01242097798	0.329485974	0.01002639335
298	0.002040645914	0.4348908986	0.001811241483
299	0.0003511871332	0.4523263912	0.0008767789473
300	0.0004282634428	0.4475149843	0.0001594524018
301	0.005300381352	0.4643885942	0.004442750425
302	0.0004424308528	0.4592601135	0.000175492408
303	0.01683027669	0.1375953243	0.01615029811
304	0.002820461364	0.4458433124	0.00339075053
305	0.001413163738	0.4477352564	0.001420537188
306	0.001232081111	0.44343096	0.001152774916
307	0.0009708436241	0.4351541724	0.0009384417247
308	0.0007282502048	0.4314345584	0.0007249401619
309	0.00224370772	0.4285177229	0.002326483795
310	6.270413646e-05	0.4325449728	0.000153878921
311	0.0007308278365	0.4641656223	0.0006542704825
312	5.653845561e-05	0.4592235732	9.688253445e-05
313	0.01475490958	0.160532494	0.01266674286
314	0.01159482985	0.3574718223	0.01111526551
315	0.001116676538	0.4382511826	0.001070612627
316	0.003191740979	0.4331632189	0.002579081896
317	0.00037904364	0.4199330633	8.797074135e-05
318	0.003686005444	0.2479050535	0.004671122361
319	0.0009701140748	0.4385487755	0.00121388438
320	0.0008171968078	0.41818338	0.0008960092945
321	0.006657201541	0.05648029763	0.00625219151
322	0.005026420788	0.4591270826	0.004648626757
323	0.0005541266256	0.4347827398	0.0009544177237
324	0.00082461398	0.4300102557	0.0007203402909
325	0.0001227408392	0.4583659646	0.0001524200557
326	0.00457879187	0.4315507934	0.004094114545
327	0.003418669142	0.4334975274	0.003571333946
328	0.000897966729	0.06867393886	0.001781139733
329	0.00659249993	0.310537588	0.004692274922
330	0.004291201451	0.3830669788	0.003011383687
331	0.005051009992	0.1774011937	0.007269274547
332	0.0005911018724	0.4401750218	0.0001634970862
333	0.02726808359	0.132750658	0.02665860206
334	0.0005731493339	0.4314866787	0.0006111002839
335	0.000489433357	0.4421547937	0.0004175587772
336	0.001273912965	0.4373080623	0.001096208051
337	0.02248286414	0.3918471782	0.02293165164
338	0.006294138038	0.2833374354	0.00689289406
339	0.001741939127	0.4542821098	0.00204914927
340	0.0102235982	0.07428295955	0.01041898122
341	0.003441534284	0.3989726841	0.003548943545
342	0.0005601417675	0.4484735199	0.0001279845422
343	2.785825129e-05	0.4279122605	0.0004406102675
344	0.002942290314	0.4127978774	0.003984607426
345	0.003680744308	0.4435286738	0.003226509146
346	0.0003456869094	0.4230767898	0.0001163406351
347	0.0008608029065	0.4372413683	0.0004248479219
348	0.00228788061	0.4319608645	0.002409545769
349	0.001135973907	0.4285009806	0.001301436177
350	0.0008875494494	0.43272003	0.000850038245
351	0.0002218079011	0.4405646474	0.000196649945
352	0.006693132264	0.1717323437	0.008469248392
353	0.00406455025	0.0839632144	0.004418129438
354	0.0001238911854	0.2333701576	0.0009782654504
355	0.0006695591213	0.4366351108	0.0006042760584
356	0.0003313306175	0.4326859333	0.0002215013561
357	0.001485044418	0.4389595172	0.001368881962
358	4.016327427e-05	0.4290971827	0.0001414985116
359	0.00168100228	0.4387749065	0.001586215981
360	4.89846626e-06	0.4203646685	0.0007740323749
361	0.001415666917	0.3213836564	0.002012029803
362	0.0005182269641	0.4168758314	0.0007030114349
363	0.004420383358	0.4180360678	0.005295040264
364	0.004063684865	0.3494491063	0.005086640137
365	0.01774242312	0.2316932532	0.01932629975
366	0.009389096376	0.2805479883	0.008449287548
367	0.014898031	0.2166827537	0.01610704137
368	0.001285128079	0.4355478265	0.00112688943
369	6.904701714e-05	0.4436773815	0.0001527713355
370	0.0007085821192	0.4291264907	0.0006030291819
371	0.0001906254021	0.4420201533	0.0001810953841
372	0	0	5.914116283e-05
373	0.00226742709	0.443753506	0.002373025826
374	0.002792729942	0.3721824296	0.001137965557
375	0.001237807856	0.009449591281	0.001290575537
376	0.002537772141	0.4325193724	0.002939723866
377	0.003306149997	0.3878636593	0.004071653512
378	0.0004886920924	0.4220845582	0.0008160485188
379	0.01091851579	0.3778111016	0.01175817264
380	0.001051806141	0.4409270963	0.0005908998234
381	0.0069680326	0.4266845326	0.007224279157
382	0.0007931542755	0.4350743366	0.0005848580168
383	0.0009943636236	0.4312327239	0.0009916462402
384	0.007491748627	0.338798951	0.006463081894
385	0.009676766141	0.3501918176	0.007623473502
386	0.003031378175	0.070040145	0.003199977984
387	0.0007246749837	0.4317429952	0.0005483782692
388	0.00433303784	0.424236879	0.004689198964
389	0.002320582736	0.4488711683	0.002066396396
390	0.004683052035	0.4502373698	0.004929638781
391	0.0007051436207	0.4314720401	0.0007165251076
392	3.393129137e-06	0.001585184768	5.952272424e-06
393	1.308645328e-05	0.001075639215	2.305925545e-05
394	0.01057651763	0.4272350078	0.01123189737
395	0.001398331679	0.4495919196	0.001855820385
396	0.007733418388	0.4481238498	0.008201196926
397	0.008623112699	0.3630043901	0.007371166649
398	0.01426002663	0.2547524954	0.01533024971
399	0.009210685836	0.1048754371	0.009326181085
400	0.0008579635419	0.008414640537	0.001030140578
401	0.01877162368	0.4359280902	0.01890977562
402	0.005622779318	0.473566911	0.005708111685
403	0.0008418779839	0.4412583791	0.0008426290683
404	0.0005738063221	0.4320039156	0.0005688369952
405	0.003178136773	0.426679056	0.003200948991
406	0.001496015331	0.44383834	0.00126827188
407	0.0002217931644	0.428219628	0.0003296896548
408	0.01118400715	0.4275873885	0.01117460443
409	0.007665772185	0.1292444682	0.006635422258
410	0.002443822234	0.4070650682	0.003418451167
411	0.004005462021	0.4279857684	0.004087752056
412	0.005617319175	0.1615527702	0.002834345228
413	0.002641034871	0.02493037452	0.002219264519
414	0.004938340063	0.450739663	0.005709922125
415	0.001748248571	0.4394858109	0.00129416738
416	0.009152257289	0.2068749333	0.009317126187
417	0.003175618906	0.4080735478	0.001909567643
418	4.16574437e-05	0.0005087654434	2.16202784e-05
419	2.362599734e-06	0.001321525886	1.348203618e-05
420	0.0003093333854	0.4350202779	0.0003307327499
421	8.767572303e-05	0.4652089315	4.186739984e-05
422	0.001244868888	0.4647334914	0.001654479922
423	0.0004257846123	0.4451786521	0.0006885150636
424	0.0121498721	0.3755208349	0.01247005349
425	0.001605278588	0.3786852458	0.000677171241
426	0.005959712881	0.3733183241	0.005996896478
427	0.005648176919	0.2207214077	0.006132893052
428	0.00294050913	0.3210907548	0.004494475803
429	0.00042497397	0.4250380385	2.299305299e-05
430	6.525771071e-06	6.811989101e-05	1.197289767e-05
431	6.525771071e-06	6.811989101e-05	1.197289767e-05
432	0.01298757574	0.1333639499	0.01354233689
433	0.002962485544	0.0315318714	0.003272492808
434	0.00440845167	0.05024004402	0.005667017098
435	0.01379518013	0.1852290947	0.01459037292
436	0.003447251254	0.4169858722	0.003655802809
437	0.004073834691	0.4353742816	0.002820597308
438	0.0003629382883	0.4401041383	0.0001885398422
439	0.005100221125	0.4264142246	0.005374380995
440	0.03271231898	0.1545953191	0.03273201059
441	0.01159008366	0.3015462402	0.01171123939
442	0.006257448663	0.05297998323	0.005077401081
443	0.01531065206	0.3061151956	0.01389648863
444	0.001468060741	0.4443824474	0.00122729381
445	0.003838150317	0.2201923047	0.003080914133
446	0.00131097876	0.2804307219	5.989158493e-05
447	4.686888379e-05	7.356948229e-05	4.262055309e-05
448	1.831795388e-05	0.0001634877384	2.018215213e-05
449	0.001110499065	0.4359349014	0.001259516793
450	0.001525053105	0.01880771114	0.001638688668
451	0.00237211212	0.03106716921	0.002841215846
452	0.0001109060264	0.4276234488	0.0004636248106
453	0.0006482831702	0.4188360931	0.0004702873501
454	0.001869245883	0.03050993646	0.001894966231
455	0.003499669521	0.08509825327	0.003173939631
456	0.004781730125	0.09292836327	0.004224327406
457	0.00377656596	0.4457335535	0.002803469532
458	0.01261898363	0.3196132828	0.01069304438
459	0.001168126823	0.4498610995	0.001433856877
460	0.003942145656	0.3311522383	0.003964560243
461	0.01187109883	0.3891229609	0.01122448771
462	0.001311490697	0.4231817575	0.001594925272
463	3.584214407e-05	0.4319646713	0.0001159916978
464	0.0003904572937	0.4260307589	0.0004419578632
465	3.162755703e-06	0.4280555765	0.0002953936808
466	0.0006012330047	0.4355677212	0.0007144917377
467	0.004490923631	0.02380491511	0.004464867593
468	0.0005592728689	0.4314650973	0.0005944331309
469	0.001134270864	0.4371255639	0.001195176547
470	0.0005617536858	0.4447444243	0.0006031436233
471	0.0004356188669	0.4316215778	0.0004552077058
472	0.000615737298	0.4261017965	0.0006937743738
473	0.003707076849	0.4283489786	0.00423937902
474	0.01870372529	0.2722494726	0.02122025727
475	0.0006142853272	0.4456403846	0.0006010679344
476	0.0007126168586	0.2761668277	0.0008782920691
477	0.003200849318	0.4460824356	0.003007761845
478	0.01522641617	0.1758075269	0.01418407217
479	0.005574322079	0.3310344527	0.005205712874
480	0.008754148763	0.3996234634	0.008843918522
481	0.0003731005661	0.448485563	0.000409760877
482	0.005143261761	0.3875928904	0.003396202198
483	0.002506037922	0.4398357022	0.0004853869586
484	0.007056156696	0.3840075482	0.004223253619
485	0.007899860234	0.365699424	0.007320231089
486	0.0008530062357	0.4243227024	0.0007422263868
487	0.0002825438342	0.4307587044	0.0002564182019
488	0.0004357016689	0.4260184857	0.0003502491042
489	0.02141970589	0.1851739934	0.02167505175
490	0.002693033019	0.2647925362	0.004093349082
491	0.01458372126	0.2386062726	0.01531947702
492	0.01873633847	0.4302917318	0.01933405743
493	0.001400264211	0.4530381808	0.001031814822
494	0.001951755744	0.4555590407	0.003231592655
495	0.007793412827	0.3912325129	0.00688925039
496	0.0006272973041	0.4551671087	0.0006191994534
497	0.006955357196	0.4328340867	0.007879625756
498	0.01204704267	0.1325259517	0.009177538342
499	0.001200206369	0.445372879	0.001347758757
500	0.005016537511	0.07851732725	0.004269895485
501	0.0003863250825	0.4280368083	6.104793528e-05
502	0.004591802669	0.4400763511	0.004317043989
503	0.0005591320019	0.4223651907	0.0005539052199
504	0.0008792021146	0.1777426316	4.39860542e-05
505	0.004403791195	0.4064897782	0.004401145118
506	0.000557368081	0.4645280067	0.0006848820805
507	0.00117576717	0.4594576367	0.001022326655
508	9.043668666e-05	0.4425445129	0.0001793987812
509	0.0003376664112	0.4284173282	0.0002890612073
510	0.001607948551	0.4230998492	0.001314070407
511	0.0001762539585	0.4252341731	5.842513824e-05
512	0.006849799937	0.3729741227	0.006001312823
513	0.01126234249	0.3425272689	0.009974740724
514	0.001253298925	0.1288985766	0.001198923714
515	0.003288875201	0.4366653476	0.002897487514
516	0.006435202593	0.40732475	0.005954492567
517	0.00466021206	0.07436069464	0.003675349299
518	0.006540382357	0.3306343687	0.007337951034
519	0.0003447450815	0.4532859351	0.0003040523987
520	0.004051758356	0.3859825712	0.005370919575
521	0.001305490576	0.435199839	0.000813311922
522	0.004284124961	0.2863656643	0.005762418258
523	0.002942213701	0.4450578612	0.00275697373
524	0.01633461397	0.3314911855	0.01799826451
525	0.001979361312	0.3926404335	0.0004142468884
526	0.0006489590521	0.3855978778	0.0009553290775
527	0.002352293316	0.4537351774	0.002595427857
528	0.01161909956	0.4555305242	0.01106393273
529	0.008596663268	0.4440670426	0.007866789596
530	0.000552800764	0.4334076309	0.0005825002305
531	0.002112492494	0.4396951112	0.002017080443
532	0.008718666459	0.4010217448	0.008912480564
533	0.0001019210557	0.08056192236	0.0004112714029
534	0.0009357320939	0.4446443887	0.0007880760271
535	0.0008557156157	0.4245631549	0.0005349961317
536	0.00263551314	0.1236887347	0.002910833466
537	0.01319273745	0.2375831134	0.01205046121
538	5.926779788e-05	0.4380323045	4.621179072e-05
539	0.0003117910437	0.4293962082	0.0003086802831
540	0.0003642038756	0.4231359071	0.000335265513
541	0.002072499097	0.4300208528	0.001671634544
542	0.008915092413	0.4359605731	0.009070514546
543	7.48168343e-05	0.4252894836	1.162505682e-05
544	1.237774782e-05	0.0005223582454	3.119942946e-05
545	0.006483819734	0.08932534278	0.00564646001
546	0.0006106100159	0.4238587595	0.0009112887032
547	0.005672147134	0.3980767003	0.006599778875
548	0.004478322318	0.4108239581	0.005406031005
549	0.001817293338	0.2918492844	0.001277045595
550	0.001932073501	0.4296206567	0.002075172
551	0.008900081064	0.3402477184	0.008810094943
552	0.0004906623188	0.4212348173	0.0004692823853
553	0.001885180078	0.4269596489	0.001827830321
554	0.00163897797	0.4376721512	0.001737914821
555	0.001023813637	0.4381173641	0.001049674641
556	0.001607372542	0.3925635058	5.740080531e-05
557	0.001403753147	0.3914165779	4.546314966e-05
558	0.0008449379954	0.4523813702	0.0009088540143
559	0.001988619363	0.4369488165	0.002276517267
560	0.0005431691301	0.4345500152	0.0004226924176
561	0.004004189998	0.4376917395	0.003859985292
562	0.001337895531	0.1796193223	0.002018666707
563	0.002080528319	0.4650881657	0.002288054009
564	0.01258510076	0.3303794802	0.0173584789
565	0.001743141691	0.4566757202	0.001752172878
566	0.002229991678	0.4281917266	0.003150281676
567	8.771078972e-05	0.439553927	0.0001052408047
568	0.002431194776	0.05177075077	0.002357345846
569	0.001000139386	0.4284010801	0.001018482533
570	0.0005841771919	0.436848447	0.0004778971013
571	0.001522325766	0.429111638	0.002074783785
572	0.01054976256	0.4181298247	0.0094556138
573	0.01223989641	0.2912009906	0.01130814062
574	0.006203019842	0.318523052	0.005882619313
575	0.008693428813	0.3594888457	0.006970138306
576	0.0006980071297	0.4412021851	0.000603933308
577	0.003162416287	0.4145087629	0.002515483154
578	0.00105362194	0.4291949046	0.0006888507622
579	0.008073076479	0.05644099769	0.006686551139
580	0.001027949209	0.4454517481	0.000765619841
581	0.0001686774079	0.03397896246	0.0003819420963
582	0.007111128664	0.0752188454	0.007639842802
583	0.0002319651138	0.4434223959	0.0001879541334
584	0.0007086114059	0.1513284311	0.0004081969849
585	0.00189712214	0.4342018996	0.002372482975
